Year,Name,Female,Male
1988,Sheridan,36,31
1988,Brady,35,953
1988,Harley,35,228
1988,Willie,35,1428
1988,Augusta,34,6
1988,Jacque,34,37
1988,Rory,34,406
1988,Adrien,33,91
1988,Cleo,33,22
1988,Jovan,33,230
1988,Rian,33,66
1988,Jessy,32,121
1988,Mario,32,2891
1988,Michel,32,110
1988,Shaun,32,1657
1988,Alva,31,13
1988,Dale,31,882
1988,Douglas,31,3654
1988,Jael,31,7
1988,Kalin,31,44
1988,Kiran,31,16
1988,Bobby,30,1716
1988,Carl,30,2317
1988,Carmel,30,0
1988,Carson,30,283
1988,Darian,30,100
1988,Ethel,30,0
1988,Hollis,30,42
1988,Kalani,30,19
1988,Teagan,30,13
1988,Ashtyn,29,0
1988,Bradley,29,7014
1988,Bryce,29,1584
1988,Kris,29,91
1988,Ora,29,9
1988,Peter,29,5422
1988,Sloan,29,29
1988,Brennan,28,460
1988,Chad,28,5296
1988,Sami,28,65
1988,Torey,28,96
1988,Van,28,130
1988,Demetrice,27,58
1988,Jonnie,27,7
1988,Milan,27,52
1988,Nicky,27,44
1988,Rickie,27,104
1988,Seneca,27,12
1988,Torrey,27,130
1988,Deshawn,26,289
1988,Fay,26,0
1988,Gary,26,3245
1988,Jorden,26,77
1988,Kory,26,568
1988,Perry,26,456
1988,Phillip,26,4575
1988,Quincy,26,274
1988,Rudy,26,580
1988,Terrell,26,918
1988,Ara,25,17
1988,August,25,122
1988,Curtis,25,2907
1988,Ivey,25,6
1988,Jaycee,25,17
1988,Krishna,25,11
1988,Lyric,25,0
1988,Shayne,25,282
1988,Tai,25,40
1988,Britton,24,118
1988,Brooks,24,190
1988,Dee,24,15
1988,Kodie,24,24
1988,Micheal,24,1785
1988,Troy,24,2343
1988,Austyn,23,15
1988,Craig,23,3303
1988,Gentry,23,31
1988,Haven,23,20
1988,Larry,23,2447
1988,Raymond,23,4034
1988,Walter,23,1610
1988,Winifred,23,0
1988,Akira,22,11
1988,Carman,22,8
1988,Cruz,22,173
1988,Eddie,22,1127
1988,Justice,22,38
1988,Karol,22,10
1988,Kary,22,23
1988,Kendell,22,87
1988,Maxie,22,10
1988,Nathaniel,22,4055
1988,Payton,22,106
1988,Ricky,22,1882
1988,Storm,22,51
1988,Aidan,21,54
1988,Arie,21,17
1988,Danny,21,1897
1988,Germaine,21,28
1988,Jimmie,21,327
1988,Johnny,21,2265
1988,Merritt,21,18
1988,Parris,21,44
1988,Philip,21,3373
1988,Tony,21,2243
1988,Arian,20,31
1988,Billy,20,1510
1988,Jeffery,20,2584
1988,Joe,20,1472
1988,Kamryn,20,0
1988,Marlin,20,125
1988,Maurice,20,1493
1988,Phoenix,20,10
1988,Todd,20,2201
1988,Cadence,19,0
1988,Darien,19,84
1988,Jaye,19,20
1988,Kelby,19,114
1988,Kolby,19,108
1988,Laverne,19,8
1988,Lorenza,19,28
1988,Martin,19,2648
1988,Nova,19,0
1988,Edwin,18,1552
1988,Emery,18,82
1988,Jimmy,18,1732
1988,Lonnie,18,415
1988,Lyn,18,0
1988,Marty,18,189
1988,Aris,17,25
1988,Deon,17,241
1988,Essie,17,0
1988,Frank,17,3270
1988,Jamison,17,240
1988,Karon,17,31
1988,Manuel,17,2119
1988,Marshall,17,840
1988,Mickey,17,145
1988,Rhyan,17,22
1988,Trinidad,17,44
1988,Alan,16,2755
1988,Arden,16,28
1988,Darnell,16,653
1988,Darrell,16,1213
1988,Deven,16,141
1988,Dion,16,257
1988,Ellery,16,15
1988,Isa,16,15
1988,Kennedy,16,59
1988,Larkin,16,11
1988,Lavern,16,20
1988,Louis,16,1704
1988,Natividad,16,12
1988,Roger,16,1578
1988,Schuyler,16,106
1988,Wayne,16,1242
1988,Aries,15,8
1988,Asa,15,148
1988,Carter,15,265
1988,Dayle,15,9
1988,Dennis,15,2650
1988,Ellis,15,146
1988,Henry,15,2080
1988,Jay,15,1362
1988,Jaylyn,15,0
1988,Marvin,15,1153
1988,Mckinley,15,40
1988,Mikah,15,10
1988,Raleigh,15,52
1988,Ray,15,743
1988,Sherrill,15,0
1988,Andy,14,837
1988,Chance,14,622
1988,Ira,14,148
1988,Jae,14,29
1988,Jensen,14,53
1988,Lawrence,14,1861
1988,Ollie,14,24
1988,Ramsey,14,77
1988,Reilly,14,32
1988,Remi,14,14
1988,Royce,14,202
1988,Sammy,14,234
1988,Adair,13,5
1988,Ari,13,119
1988,Arthur,13,1553
1988,Bentley,13,31
1988,Berlin,13,6
1988,Calvin,13,1812
1988,Carmon,13,0
1988,Cooper,13,144
1988,Dakotah,13,37
1988,Gene,13,304
1988,Grayson,13,151
1988,Journey,13,0
1988,Lavon,13,55
1988,Linden,13,13
1988,Mason,13,1026
1988,Merlyn,13,5
1988,Rio,13,30
1988,Scottie,13,91
1988,Shai,13,8
1988,Stanley,13,828
1988,Camden,12,85
1988,Dannie,12,42
1988,Darryl,12,1079
1988,Elliot,12,498
1988,Emory,12,57
1988,Frederick,12,1178
1988,Jack,12,1648
1988,Jalyn,12,0
1988,Jerome,12,1126
1988,Jon,12,1447
1988,Kieran,12,64
1988,Melvin,12,893
1988,Noah,12,1063
1988,Parker,12,418
1988,Presley,12,18
1988,Sawyer,12,53
1988,Tanner,12,907
1988,Tommy,12,946
1988,Albert,11,1795
1988,Camryn,11,0
1988,Elliott,11,529
1988,Glenn,11,925
1988,Israel,11,654
1988,Keaton,11,163
1988,Lou,11,10
1988,Merrill,11,17
1988,Roy,11,1163
1988,Salem,11,28
1988,Sol,11,10
1988,Allen,10,2209
1988,Amari,10,12
1988,Arlyn,10,8
1988,Delma,10,0
1988,Eugene,10,912
1988,Jaelyn,10,0
1988,Johnie,10,31
1988,Rodney,10,1730
1988,Rowan,10,29
1988,Russell,10,2299
1988,Vernell,10,30
1988,Alpha,9,0
1988,Barrie,9,12
1988,Briley,9,0
1988,Clarence,9,654
1988,Denver,9,97
1988,Ellison,9,20
1988,Ernest,9,1002
1988,Gale,9,9
1988,Gerald,9,1403
1988,Gianni,9,21
1988,Golden,9,9
1988,Harold,9,801
1988,Joell,9,7
1988,Karan,9,21
1988,Santos,9,157
1988,Teddy,9,199
1988,Adell,8,0
1988,Alvin,8,688
1988,Arlie,8,19
1988,Briar,8,0
1988,Cecil,8,270
1988,Dann,8,0
1988,Don,8,453
1988,Donnie,8,297
1988,Dru,8,25
1988,Elijah,8,884
1988,Georgie,8,8
1988,Harper,8,11
1988,Harry,8,671
1988,Jaden,8,30
1988,Noa,8,0
1988,Norman,8,492
1988,Ocean,8,0
1988,Tristyn,8,0
1988,Tylar,8,15
1988,Augustine,7,89
1988,Brighton,7,10
1988,Carrington,7,42
1988,Connor,7,784
1988,Dean,7,860
1988,Freddie,7,319
1988,Garnet,7,8
1988,Jacky,7,40
1988,Jude,7,82
1988,Keagan,7,26
1988,Kyler,7,177
1988,Kylin,7,0
1988,Lavelle,7,51
1988,Leighton,7,61
1988,Marvel,7,11
1988,Oscar,7,1731
1988,Sutton,7,13
1988,Aiden,6,15
1988,Bennie,6,145
1988,Bruce,6,1282
1988,Carrol,6,5
1988,Clifford,6,764
1988,Collins,6,28
1988,Deane,6,5
1988,Ezra,6,201
1988,Jai,6,25
1988,Jayce,6,44
1988,Jule,6,0
1988,Lakota,6,0
1988,Lamar,6,668
1988,Leo,6,449
1988,Ralph,6,628
1988,Royal,6,55
1988,Ryley,6,22
1988,Rylie,6,0
1988,Sam,6,479
1988,Semaj,6,16
1988,Teegan,6,0
1988,Arya,5,22
1988,Audie,5,25
1988,Berkley,5,7
1988,Carroll,5,47
1988,Divine,5,12
1988,Dorris,5,0
1988,Earl,5,635
1988,Gerry,5,75
1988,Glen,5,506
1988,Gussie,5,0
1988,Jere,5,16
1988,Kit,5,12
1988,Lennie,5,15
1988,Micaiah,5,15
1988,Remington,5,88
1988,River,5,13
1988,Waverly,5,6
1988,Leonard,0,911
1988,Alfred,0,721
1988,Leon,0,675
1988,Howard,0,614
1988,Leroy,0,490
1988,Vernon,0,463
1988,Herbert,0,400
1988,Fred,0,392
1988,Duane,0,390
1988,Lester,0,309
1988,Floyd,0,275
1988,Donnell,0,239
1988,Clyde,0,223
1988,Bennett,0,203
1988,Elmer,0,168
1988,Reece,0,152
1988,Virgil,0,142
1988,Louie,0,132
1988,Archie,0,115
1988,Reese,0,105
1988,Emerson,0,95
1988,Tate,0,78
1988,Theo,0,77
1988,Marcell,0,76
1988,Jules,0,72
1988,Rylan,0,59
1988,Merle,0,48
1988,Odell,0,40
1988,Hudson,0,39
1988,Murphy,0,36
1988,Armani,0,32
1988,Valentine,0,31
1988,Monroe,0,29
1988,Karson,0,27
1988,Landry,0,27
1988,Palmer,0,27
1988,Bernie,0,25
1988,Erie,0,25
1988,Lennon,0,25
1988,Paxton,0,25
1988,Ever,0,24
1988,Kaden,0,22
1988,Pat,0,21
1988,Garnett,0,19
1988,Adel,0,18
1988,Cris,0,18
1988,Otha,0,17
1988,Jayden,0,16
1988,Artie,0,15
1988,Campbell,0,14
1988,Zion,0,12
1988,Ocie,0,11
1988,Verdell,0,11
1988,Dell,0,10
1988,Finley,0,10
1988,Marlowe,0,10
1988,Ozell,0,10
1988,Zaire,0,10
1988,Ardell,0,9
1988,Braylin,0,9
1988,Oakley,0,9
1988,Lennox,0,8
1988,Marvis,0,8
1988,Daylin,0,7
1988,Lannie,0,7
1988,Val,0,7
1988,Aven,0,6
1988,Baylor,0,5
1988,Claudie,0,5
1988,Harlow,0,5
1988,Jalen,0,5
1989,Jessica,47885,252
1989,Ashley,47587,376
1989,Brittany,37788,216
1989,Amanda,36828,134
1989,Sarah,27792,146
1989,Samantha,24791,120
1989,Jennifer,23995,146
1989,Stephanie,22767,143
1989,Lauren,21061,134
1989,Elizabeth,20296,140
1989,Megan,19782,82
1989,Nicole,19031,107
1989,Emily,17319,82
1989,Heather,16245,59
1989,Tiffany,15714,114
1989,Danielle,15367,117
1989,Rachel,15356,106
1989,Melissa,15204,77
1989,Courtney,13452,794
1989,Michelle,13373,93
1989,Christina,13137,129
1989,Rebecca,12433,84
1989,Laura,11742,66
1989,Katherine,11415,94
1989,Kimberly,11035,63
1989,Sara,9707,50
1989,Jasmine,9549,151
1989,Kelsey,9257,250
1989,Crystal,9102,74
1989,Erica,9024,68
1989,Amy,8898,27
1989,Kristen,8802,67
1989,Kelly,8764,811
1989,Mary,8644,74
1989,Andrea,8408,130
1989,Erin,8143,233
1989,Victoria,7636,56
1989,Allison,7286,32
1989,Angela,7199,54
1989,Lindsey,7068,97
1989,Anna,6895,58
1989,Jamie,6847,1472
1989,Lisa,6573,31
1989,Maria,6332,111
1989,Whitney,6307,81
1989,Kathryn,6295,38
1989,Christine,6136,58
1989,Kristin,6063,44
1989,Shannon,5660,566
1989,Lindsay,5525,49
1989,Jacqueline,5445,39
1989,Catherine,4555,44
1989,Morgan,4427,827
1989,Jordan,4280,10871
1989,Brooke,4147,22
1989,Taylor,4069,4856
1989,Julie,3944,22
1989,Holly,3894,19
1989,Cynthia,3777,41
1989,Diana,3685,46
1989,Patricia,3606,47
1989,Kathleen,3598,27
1989,Alexis,3516,549
1989,Julia,3369,57
1989,Margaret,3285,34
1989,Casey,3079,3851
1989,Dana,2999,357
1989,Leslie,2864,327
1989,Karen,2757,37
1989,Brandy,2454,42
1989,Paige,2392,25
1989,Nancy,2343,38
1989,Sandra,2328,44
1989,Brenda,2270,44
1989,Lacey,2076,19
1989,Denise,2033,19
1989,Stacey,2018,126
1989,Mallory,1970,16
1989,Carrie,1957,11
1989,Emma,1935,18
1989,Grace,1927,14
1989,Stacy,1881,154
1989,Linda,1843,17
1989,Carolyn,1809,17
1989,Robin,1801,324
1989,Susan,1799,15
1989,Angel,1716,2175
1989,Meredith,1700,17
1989,Sasha,1697,32
1989,Audrey,1685,17
1989,Claire,1671,20
1989,Renee,1660,37
1989,Dominique,1641,1233
1989,Justine,1565,144
1989,Theresa,1544,12
1989,Teresa,1530,12
1989,Barbara,1495,10
1989,Tracy,1465,370
1989,Marie,1376,15
1989,Pamela,1334,12
1989,Kasey,1286,403
1989,Ariel,1284,383
1989,Hillary,1284,14
1989,Michele,1267,43
1989,Virginia,1265,10
1989,Martha,1249,20
1989,Madison,1226,130
1989,Janet,1210,21
1989,Shelby,1203,205
1989,Sydney,1193,82
1989,Carmen,1187,68
1989,Evelyn,1170,19
1989,Jessie,1147,1133
1989,Jade,1146,119
1989,Rosa,1138,13
1989,Sharon,1119,18
1989,Christy,1093,0
1989,Ann,1088,8
1989,Gloria,1080,17
1989,Deborah,1076,10
1989,Toni,1053,31
1989,Bailey,1051,88
1989,Ashton,1027,532
1989,Hilary,1027,15
1989,Cortney,1024,144
1989,Donna,991,8
1989,Ruth,985,12
1989,Kelley,957,93
1989,Robyn,912,20
1989,Rose,893,12
1989,Camille,876,15
1989,Randi,876,20
1989,Jaime,865,1395
1989,Dawn,858,6
1989,Helen,857,10
1989,Mackenzie,856,327
1989,Diane,803,9
1989,Joy,802,16
1989,Aubrey,793,190
1989,Frances,781,17
1989,Eva,780,14
1989,Jane,780,8
1989,Bonnie,765,10
1989,Ruby,763,23
1989,Christian,762,4619
1989,Carol,752,23
1989,Alice,742,14
1989,Annie,741,5
1989,Guadalupe,738,257
1989,Lacy,736,36
1989,Sandy,718,61
1989,Lillian,695,0
1989,Irene,637,5
1989,Marilyn,628,8
1989,Devon,625,1717
1989,Kendall,623,688
1989,Dorothy,620,6
1989,Alma,616,24
1989,Isabel,613,19
1989,Leigh,602,40
1989,Tracey,596,81
1989,Tammy,590,7
1989,Devin,587,3595
1989,Ryan,567,28409
1989,Kerry,560,408
1989,Debra,555,0
1989,Janice,546,0
1989,Norma,534,9
1989,Laurel,526,0
1989,Connie,524,7
1989,Judith,515,10
1989,Jackie,500,268
1989,Joyce,490,11
1989,Blair,488,246
1989,Cassidy,482,124
1989,Raven,476,27
1989,Shelly,466,13
1989,Vivian,466,9
1989,Shirley,456,0
1989,Diamond,455,70
1989,Laurie,448,0
1989,Tori,447,28
1989,Beverly,434,9
1989,Clara,424,6
1989,Lynn,420,86
1989,Nikita,417,37
1989,Hollie,414,0
1989,Christen,404,47
1989,Betty,399,0
1989,Loren,397,289
1989,Lesley,393,27
1989,Infant,392,376
1989,Bobbie,387,60
1989,Shelley,380,6
1989,Allie,375,0
1989,Cheyenne,373,63
1989,Mckenzie,372,60
1989,Paris,367,230
1989,Judy,364,0
1989,Michael,363,65382
1989,Elisha,358,103
1989,Jayme,352,104
1989,Kenya,349,31
1989,Jean,348,262
1989,Stevie,347,127
1989,Logan,341,3282
1989,Kacey,331,50
1989,Cori,329,48
1989,Genesis,322,51
1989,Jesse,314,8855
1989,Kristian,310,217
1989,Antonia,309,38
1989,Adrian,304,3418
1989,Eden,303,28
1989,Kiley,294,31
1989,Corey,286,8003
1989,Kori,284,57
1989,Joan,280,37
1989,Jodie,280,14
1989,Clare,279,5
1989,Ivy,278,17
1989,Darcy,274,26
1989,Noel,273,561
1989,Tyler,272,15589
1989,Cameron,271,5590
1989,Gladys,265,0
1989,Ali,261,384
1989,Kim,259,72
1989,Kyle,254,20878
1989,Unknown,251,262
1989,Christopher,242,53176
1989,Alex,241,6538
1989,Skye,241,43
1989,Hallie,238,0
1989,Alexander,237,14520
1989,Edna,235,0
1989,Billie,232,52
1989,Lee,231,1545
1989,Jordyn,230,24
1989,Shea,230,218
1989,Jody,227,219
1989,Baby,226,266
1989,Brook,214,52
1989,Domonique,212,98
1989,Cory,210,6451
1989,Jessi,210,45
1989,Doris,207,6
1989,Joshua,207,44090
1989,Justin,198,32842
1989,Marian,193,8
1989,Dominque,192,179
1989,Cody,190,10818
1989,Tayler,190,60
1989,Daniel,188,34998
1989,Carlie,186,0
1989,Dolores,182,6
1989,Eunice,179,0
1989,Micah,179,1119
1989,Avery,178,469
1989,James,176,32698
1989,Matthew,173,45371
1989,Santana,172,25
1989,Sidney,170,345
1989,Gabriel,168,3036
1989,Riley,168,676
1989,Devan,166,357
1989,Rene,165,739
1989,Brooklyn,164,7
1989,Dakota,163,824
1989,Jewel,157,18
1989,Louise,156,13
1989,Hazel,154,0
1989,Kirby,153,196
1989,Marion,152,149
1989,Shawn,152,5476
1989,David,148,35216
1989,Andrew,147,34811
1989,Austin,147,6883
1989,Blake,147,3524
1989,Corrie,145,26
1989,Bernice,144,0
1989,Francis,143,918
1989,Nakia,143,12
1989,Terry,142,2003
1989,Lindy,140,5
1989,Pearl,140,0
1989,Joseph,139,29869
1989,Regan,137,45
1989,Tristan,137,763
1989,Brandon,135,23304
1989,John,134,29844
1989,Codi,133,71
1989,Lashawn,132,64
1989,Carey,131,142
1989,Gail,131,6
1989,Laken,130,0
1989,Shae,129,37
1989,Ellie,128,0
1989,June,128,13
1989,Trinity,128,50
1989,Imani,127,9
1989,Mildred,127,0
1989,Skylar,127,296
1989,Robert,126,30064
1989,Anthony,125,24420
1989,Shay,124,123
1989,Brett,122,4423
1989,Nicholas,121,28225
1989,Frankie,119,369
1989,Jourdan,119,55
1989,Kay,118,5
1989,Lois,117,6
1989,Corie,115,36
1989,Eric,115,18976
1989,Sunny,115,83
1989,Evan,114,4922
1989,Rosario,113,44
1989,Dallas,110,590
1989,Lorin,107,32
1989,Tegan,107,0
1989,Florence,106,0
1989,Yuri,106,33
1989,Colby,105,1031
1989,Ivory,104,57
1989,Kendal,104,117
1989,Spencer,103,3127
1989,Jonathan,101,23599
1989,Aaron,99,15312
1989,Delaney,99,17
1989,Kenyatta,99,37
1989,Kevin,99,21206
1989,Patsy,96,0
1989,Thelma,95,0
1989,William,94,24670
1989,Montana,92,73
1989,Mika,91,14
1989,Skyler,90,676
1989,Jo,89,13
1989,Marley,89,19
1989,Jordon,88,486
1989,Sean,88,11892
1989,Charlie,86,522
1989,London,86,95
1989,Bryn,85,42
1989,Page,84,14
1989,Devyn,83,52
1989,Jose,83,10329
1989,Nicola,83,48
1989,Jammie,82,38
1989,Channing,81,111
1989,Drew,81,2011
1989,Harley,81,269
1989,Sage,80,51
1989,Steven,80,18921
1989,Kyrie,79,7
1989,Reagan,79,42
1989,Tatum,79,6
1989,Jeremy,78,13077
1989,Quinn,78,361
1989,Tory,76,245
1989,Jacob,74,17830
1989,Jordin,73,20
1989,Darby,72,35
1989,Sheridan,72,35
1989,Codie,71,90
1989,Gayle,71,7
1989,Kaylen,71,13
1989,Addison,70,240
1989,Brian,70,18100
1989,Thomas,70,18429
1989,Richard,69,14135
1989,Sky,69,53
1989,Zachary,69,18074
1989,Shiloh,68,38
1989,Jessy,67,124
1989,Tristin,67,29
1989,Chandler,65,301
1989,Christan,65,30
1989,Shanon,65,22
1989,Andra,64,40
1989,Charley,63,47
1989,Dorian,63,334
1989,Dylan,62,2854
1989,Julian,62,2211
1989,Timothy,62,16425
1989,Shane,61,4861
1989,Adam,60,16929
1989,Ashten,60,7
1989,Aspen,60,0
1989,Charles,60,12247
1989,Michal,60,52
1989,Stephen,60,11735
1989,Dusty,59,249
1989,Jorden,59,85
1989,Britt,58,79
1989,Daryl,58,568
1989,Ashtin,57,12
1989,Cristian,57,391
1989,Wesley,57,3457
1989,Laine,56,18
1989,Marlyn,56,0
1989,Patrick,56,11986
1989,Ashtyn,55,0
1989,Benjamin,55,15730
1989,Darian,55,190
1989,Jewell,55,13
1989,Tristen,54,64
1989,Alexi,53,22
1989,Jesus,53,3290
1989,Kodi,53,57
1989,Lane,53,239
1989,Ronnie,52,973
1989,Bobby,51,1759
1989,Ethel,51,0
1989,Hadley,51,18
1989,Yael,51,7
1989,Amani,50,8
1989,Kory,50,601
1989,Ricki,50,21
1989,Torey,50,103
1989,Clair,49,0
1989,Johnnie,49,347
1989,Mark,49,11317
1989,Robbie,49,197
1989,Travis,49,11523
1989,Layne,48,75
1989,Cary,47,172
1989,Holland,47,13
1989,Rylee,47,10
1989,Dustin,46,9720
1989,Jan,46,102
1989,Kalin,46,52
1989,Kameron,46,375
1989,Michel,46,128
1989,Toby,46,263
1989,Carlos,45,4637
1989,Rian,45,63
1989,Arin,44,39
1989,Jamey,44,77
1989,Nickie,44,5
1989,Hayden,43,239
1989,Jason,43,12605
1989,Nathan,43,10906
1989,Paul,43,9029
1989,Remy,43,55
1989,Victor,43,3901
1989,Antonio,42,4717
1989,Joey,42,605
1989,Alva,41,16
1989,Aubry,41,7
1989,Juan,41,5774
1989,Korey,41,485
1989,Blakely,40,21
1989,Jeffrey,40,12012
1989,Kalen,40,100
1989,Kellen,40,229
1989,Luis,40,4850
1989,Demetrius,39,885
1989,Gregory,39,8757
1989,Hollis,39,41
1989,Rory,39,394
1989,Sloan,39,34
1989,Augusta,38,5
1989,Charly,38,17
1989,Jael,38,6
1989,Kai,38,140
1989,Phoenix,38,17
1989,Tommie,38,137
1989,Willie,38,1460
1989,Chase,37,2865
1989,Haven,37,13
1989,Lupe,37,14
1989,Marcus,37,5397
1989,Samuel,37,10103
1989,Trinidad,37,52
1989,Bryan,36,7852
1989,Carson,36,376
1989,Krishna,36,20
1989,Milan,36,66
1989,Shayne,36,253
1989,Kendell,35,127
1989,Kenneth,35,8556
1989,Kiran,35,12
1989,Peyton,35,107
1989,Jovan,34,240
1989,Andre,33,2274
1989,Blaine,33,599
1989,Brennan,33,445
1989,Dale,33,854
1989,Dee,33,14
1989,Keegan,33,329
1989,Scott,33,8851
1989,Sterling,33,389
1989,Torrey,33,125
1989,Allyn,32,21
1989,Teagan,32,12
1989,Van,32,138
1989,Jaycee,31,21
1989,Perry,31,461
1989,Robbin,31,15
1989,Adrien,30,96
1989,Akira,30,28
1989,Britton,30,131
1989,Cleo,30,13
1989,Mario,30,2843
1989,Nicky,30,29
1989,August,29,152
1989,Callan,29,22
1989,Chris,29,539
1989,Dominic,29,1471
1989,Fay,29,0
1989,Hunter,29,1204
1989,Marlo,29,32
1989,Murphy,29,60
1989,Parris,29,37
1989,Bryce,28,1635
1989,Carlin,28,46
1989,Deshawn,28,313
1989,Jacque,28,29
1989,Kolby,28,119
1989,Lorenza,28,17
1989,Marlin,28,116
1989,Arden,27,19
1989,Deven,27,158
1989,Emery,27,81
1989,Jensen,27,54
1989,Jonnie,27,12
1989,Justice,27,45
1989,Karol,27,11
1989,Kary,27,15
1989,Kennedy,27,79
1989,Kris,27,73
1989,Manuel,27,2207
1989,Schuyler,27,112
1989,Shaun,27,1389
1989,Tai,27,29
1989,Arian,26,38
1989,Carmel,26,0
1989,Darien,26,148
1989,George,26,4511
1989,Ivey,26,10
1989,Keith,26,4892
1989,Lonnie,26,417
1989,Mitchell,26,3646
1989,Phillip,26,4719
1989,Randy,26,2604
1989,Billy,25,1505
1989,Bradley,25,6977
1989,Carman,25,6
1989,Edward,25,5848
1989,Jerry,25,2164
1989,Randall,25,1848
1989,Vincent,25,4490
1989,Ara,24,21
1989,Ari,24,121
1989,Carmon,24,0
1989,Gentry,24,40
1989,Joel,24,3938
1989,Quincy,24,334
1989,Arlyn,23,5
1989,Brady,23,844
1989,Frank,23,3048
1989,Kalani,23,34
1989,Sammie,23,68
1989,Scottie,23,98
1989,Camryn,22,7
1989,Carter,22,294
1989,Demetrice,22,53
1989,Essie,22,5
1989,Rudy,22,596
1989,Aries,21,16
1989,Aris,21,36
1989,Dennis,21,2677
1989,Dion,21,341
1989,Jae,21,24
1989,Jimmie,21,311
1989,Merritt,21,29
1989,Micheal,21,1833
1989,Ora,21,6
1989,Peter,21,5406
1989,Raymond,21,4106
1989,Reilly,21,25
1989,Rio,21,30
1989,Seneca,21,14
1989,Terrell,21,983
1989,Tony,21,2299
1989,Curtis,20,2964
1989,Jaye,20,14
1989,Kamryn,20,6
1989,Karon,20,42
1989,Kelby,20,117
1989,Martin,20,2797
1989,Ricky,20,1895
1989,Ronald,20,4105
1989,Rylie,20,0
1989,Austyn,19,16
1989,Gianni,19,34
1989,Kodie,19,37
1989,Laverne,19,8
1989,Lyn,19,6
1989,Tristyn,19,0
1989,Cadence,18,0
1989,Carrington,18,63
1989,Dakotah,18,57
1989,Donald,18,4324
1989,Glenn,18,912
1989,Linden,18,25
1989,Presley,18,22
1989,Sami,18,73
1989,Chance,17,711
1989,Cruz,17,207
1989,Douglas,17,3700
1989,Ellery,17,12
1989,Jaden,17,43
1989,Joe,17,1492
1989,Louis,17,1836
1989,Lyric,17,0
1989,Maxie,17,6
1989,Merrill,17,21
1989,Payton,17,97
1989,Raleigh,17,49
1989,Remi,17,20
1989,Adair,16,12
1989,Aidan,16,81
1989,Amari,16,7
1989,Danny,16,1912
1989,Dayle,16,7
1989,Gary,16,3125
1989,Henry,16,2174
1989,Larkin,16,11
1989,Natividad,16,10
1989,Nova,16,6
1989,Sawyer,16,72
1989,Alan,15,2726
1989,Carl,15,2258
1989,Connor,15,934
1989,Darrell,15,1207
1989,Darryl,15,1130
1989,Edwin,15,1762
1989,Ellison,15,15
1989,Jimmy,15,1745
1989,Marlowe,15,7
1989,Mason,15,1094
1989,Nathaniel,15,4118
1989,Parker,15,528
1989,Philip,15,3322
1989,Rickie,15,103
1989,Storm,15,47
1989,Arie,14,19
1989,Asa,14,183
1989,Berlin,14,12
1989,Beryl,14,5
1989,Calvin,14,1868
1989,Delma,14,0
1989,Eddie,14,1210
1989,Germaine,14,32
1989,Isa,14,22
1989,Keaton,14,225
1989,Lawrence,14,1752
1989,Mikah,14,9
1989,Ramsey,14,94
1989,Sol,14,10
1989,Winifred,14,6
1989,Zaire,14,8
1989,Armani,13,39
1989,Brooks,13,214
1989,Darnell,13,656
1989,Elijah,13,991
1989,Jai,13,23
1989,Johnny,13,2296
1989,Lavon,13,60
1989,Lou,13,18
1989,Merle,13,28
1989,Noah,13,1243
1989,Rowan,13,27
1989,Troy,13,2638
1989,Tylar,13,23
1989,Allen,12,2359
1989,Alpha,12,12
1989,Barrie,12,10
1989,Berkley,12,7
1989,Cecil,12,237
1989,Craig,12,3157
1989,Deon,12,302
1989,Elliott,12,668
1989,Ira,12,158
1989,Jalyn,12,0
1989,Jay,12,1440
1989,Joell,12,11
1989,Larry,12,2338
1989,Maurice,12,1422
1989,Mckinley,12,49
1989,Rodney,12,1736
1989,Albert,11,1762
1989,Andy,11,901
1989,Briar,11,0
1989,Chad,11,4723
1989,Dru,11,37
1989,Ellis,11,172
1989,Grayson,11,169
1989,Harper,11,12
1989,Jayce,11,55
1989,Lamar,11,737
1989,Landry,11,31
1989,Lavern,11,19
1989,Marshall,11,847
1989,Mickey,11,181
1989,Ocean,11,0
1989,Rhyan,11,30
1989,Roy,11,1258
1989,Teddy,11,163
1989,Dannie,10,42
1989,Ernest,10,955
1989,Eugene,10,885
1989,Jere,10,12
1989,Kamari,10,9
1989,Karan,10,22
1989,Kyler,10,198
1989,Oscar,10,1962
1989,Ray,10,723
1989,Russell,10,2218
1989,Salem,10,19
1989,Sammy,10,288
1989,Tanner,10,1235
1989,Tate,10,76
1989,Todd,10,2125
1989,Denver,9,94
1989,Donnie,9,272
1989,Frederick,9,1113
1989,Gale,9,13
1989,Gerald,9,1470
1989,Golden,9,13
1989,Jaylyn,9,0
1989,Leighton,9,77
1989,Merlyn,9,0
1989,Roger,9,1475
1989,Sherrill,9,0
1989,Valentine,9,26
1989,Alfred,8,635
1989,Arthur,8,1534
1989,Bennett,8,249
1989,Bentley,8,34
1989,Camden,8,101
1989,Carroll,8,51
1989,Freddie,8,302
1989,Garnet,8,15
1989,Jayden,8,22
1989,Johnie,8,38
1989,Journey,8,0
1989,Jules,8,57
1989,Kieran,8,84
1989,Marcell,8,94
1989,Marty,8,168
1989,Melvin,8,900
1989,Semaj,8,45
1989,Stanley,8,869
1989,Wayne,8,1167
1989,Bennie,7,149
1989,Briley,7,0
1989,Carrol,7,8
1989,Claudie,7,0
1989,Dean,7,889
1989,Elliot,7,759
1989,Emory,7,58
